employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
23022,Operations,region_4,Bachelors,f,sourcing,1,39,2,11,0,0,70
56684,Operations,region_7,"Masters & above",f,other,3,32,4,6,0,0,62
24951,Operations,region_15,Bachelors,m,other,1,43,4,11,1,0,58
8810,Operations,region_2,Bachelors,f,sourcing,1,34,4,6,1,0,60
77266,Analytics,region_15,Bachelors,m,sourcing,1,29,,1,1,0,89
33334,"Sales & Marketing",region_22,Bachelors,m,other,1,47,4,9,0,0,52
29911,Analytics,region_4,"Masters & above",m,other,1,38,1,9,1,1,85
42142,Operations,region_30,Bachelors,f,sourcing,1,30,3,6,0,0,58
29467,"Sales & Marketing",region_27,Bachelors,f,other,1,29,3,3,0,0,47
11784,Procurement,region_16,Bachelors,m,other,1,36,3,9,0,0,66
29776,Operations,region_22,"Masters & above",m,other,1,40,5,7,0,0,56
10563,Legal,region_11,Bachelors,m,sourcing,1,33,4,3,0,0,60
6736,Operations,region_22,Bachelors,f,sourcing,1,35,2,5,0,0,54
441,"Sales & Marketing",region_2,Bachelors,m,sourcing,1,23,5,2,1,0,54
14980,Finance,region_22,Bachelors,m,other,3,26,5,2,1,0,60
13549,"Sales & Marketing",region_24,Bachelors,m,sourcing,1,38,3,8,0,0,48
1348,Analytics,region_22,"Masters & above",m,sourcing,1,38,3,10,0,0,90
14948,Technology,region_15,Bachelors,m,sourcing,1,29,1,6,0,0,82
12723,"Sales & Marketing",region_27,,m,sourcing,1,23,,1,0,0,50
22827,"Sales & Marketing",region_7,Bachelors,f,sourcing,1,41,3,4,0,0,51
30527,Procurement,region_24,Bachelors,m,other,1,29,1,1,0,0,72
38928,"Sales & Marketing",region_5,Bachelors,m,sourcing,2,29,1,2,0,0,50
17420,"Sales & Marketing",region_9,"Masters & above",m,other,1,31,3,9,0,0,51
72878,Procurement,region_17,"Masters & above",f,other,1,56,3,4,0,0,70
43657,"Sales & Marketing",region_26,,m,other,1,24,4,3,0,0,50
38588,Procurement,region_22,"Masters & above",m,other,1,50,3,15,0,0,67
55236,Legal,region_2,"Masters & above",m,sourcing,1,36,5,4,1,0,57
339,"Sales & Marketing",region_13,Bachelors,m,other,1,36,5,10,1,0,46
30270,Operations,region_2,Bachelors,f,sourcing,1,42,5,14,1,0,64
52076,"Sales & Marketing",region_15,,m,sourcing,1,45,1,14,0,0,55
36458,"Sales & Marketing",region_4,Bachelors,m,other,1,30,3,2,1,0,46
27999,Analytics,region_6,Bachelors,m,sourcing,1,28,5,2,1,0,86
57114,Operations,region_22,"Masters & above",f,sourcing,1,46,3,16,0,0,62
25603,Technology,region_16,"Masters & above",f,other,1,55,4,14,0,0,75
71930,HR,region_28,"Masters & above",m,sourcing,1,35,5,10,1,0,50
23945,"Sales & Marketing",region_2,Bachelors,f,other,1,58,3,2,1,1,48
22469,Analytics,region_28,"Masters & above",m,sourcing,1,35,5,7,0,0,85
34891,Operations,region_29,Bachelors,m,other,1,30,1,7,0,0,58
17506,Technology,region_7,Bachelors,m,sourcing,2,27,5,4,1,0,82
32124,Analytics,region_32,Bachelors,f,sourcing,1,29,1,4,0,0,87
48160,Analytics,region_31,Bachelors,m,other,1,34,1,3,0,0,87
30792,"Sales & Marketing",region_4,"Masters & above",m,other,1,40,3,2,1,0,49
76840,"Sales & Marketing",region_26,"Masters & above",m,sourcing,1,33,5,4,1,0,47
27844,Finance,region_2,"Masters & above",f,other,3,40,3,4,0,0,56
32595,"Sales & Marketing",region_15,Bachelors,m,other,1,34,1,6,0,0,49
68808,"Sales & Marketing",region_2,Bachelors,f,sourcing,1,25,,1,0,0,47
66391,"Sales & Marketing",region_7,Bachelors,m,sourcing,1,28,4,6,1,0,47
18212,"Sales & Marketing",region_33,Bachelors,m,sourcing,4,29,3,8,0,1,51
51051,"Sales & Marketing",region_14,Bachelors,m,sourcing,1,41,4,4,0,0,60
60375,Finance,region_2,"Masters & above",m,sourcing,1,43,5,15,0,0,74
8495,"Sales & Marketing",region_13,"Masters & above",m,other,1,36,1,5,0,0,54
61193,Legal,region_22,"Below Secondary",m,other,1,26,,1,1,0,63
18612,"Sales & Marketing",region_22,,m,other,1,26,,1,0,0,48
50665,Procurement,region_16,Bachelors,f,sourcing,1,38,4,6,0,0,72
50512,Technology,region_7,"Masters & above",f,other,1,37,4,8,0,0,82
6621,Operations,region_33,Bachelors,m,sourcing,1,35,4,8,0,0,59
10992,HR,region_22,Bachelors,f,referred,1,29,5,6,1,0,45
10742,"Sales & Marketing",region_19,Bachelors,m,sourcing,1,42,3,3,0,0,57
33326,Technology,region_31,"Masters & above",m,other,1,35,2,10,0,0,81
28711,Finance,region_15,Bachelors,m,other,1,30,5,7,1,0,54
16466,Operations,region_15,Bachelors,m,sourcing,1,33,5,6,0,0,63
71692,"Sales & Marketing",region_14,Bachelors,m,sourcing,1,29,4,3,0,0,43
60158,Operations,region_16,"Below Secondary",f,other,1,22,,1,1,0,62
5296,"Sales & Marketing",region_28,Bachelors,m,sourcing,1,27,1,3,0,0,47
1415,Technology,region_2,Bachelors,m,other,1,24,,1,0,0,76
376,R&D,region_16,Bachelors,m,other,1,36,3,7,1,1,86
11139,Procurement,region_2,Bachelors,f,other,1,34,5,8,1,0,68
21667,Technology,region_33,"Masters & above",m,sourcing,1,40,1,4,0,0,80
52771,"Sales & Marketing",region_25,Bachelors,f,other,1,27,4,3,0,0,46
30283,Analytics,region_5,Bachelors,m,other,1,31,5,4,0,0,88
33431,"Sales & Marketing",region_25,"Masters & above",m,sourcing,1,34,3,3,0,0,49
10860,R&D,region_7,Bachelors,m,other,1,32,3,2,1,0,85
76614,Technology,region_30,Bachelors,f,sourcing,1,29,,1,0,0,83
52246,"Sales & Marketing",region_2,Bachelors,f,other,1,28,2,5,1,1,45
16337,Procurement,region_10,"Masters & above",f,other,1,44,3,16,0,0,68
21160,Technology,region_26,Bachelors,m,sourcing,1,26,5,4,1,0,94
30888,Operations,region_2,Bachelors,f,other,1,27,1,2,0,0,64
41543,Operations,region_31,Bachelors,f,other,1,38,3,3,0,0,60
68619,Technology,region_20,Bachelors,m,sourcing,1,30,4,4,0,0,80
46124,"Sales & Marketing",region_3,Bachelors,m,sourcing,1,29,,1,1,0,54
9454,Procurement,region_5,Bachelors,m,sourcing,2,40,3,2,1,0,67
48316,"Sales & Marketing",region_2,"Masters & above",m,other,1,35,5,11,1,0,51
61103,Technology,region_2,"Masters & above",f,other,1,42,4,17,0,0,78
46772,R&D,region_22,"Masters & above",m,other,1,39,4,9,0,0,84
62688,"Sales & Marketing",region_32,Bachelors,f,other,1,31,4,4,0,0,45
53821,Technology,region_2,Bachelors,f,sourcing,3,29,,1,1,0,80
67083,"Sales & Marketing",region_11,Bachelors,m,sourcing,1,31,4,4,0,0,52
10508,Operations,region_4,Bachelors,m,sourcing,2,31,5,3,1,0,64
42182,Analytics,region_29,Bachelors,f,other,1,31,4,3,1,0,81
51295,Operations,region_22,"Masters & above",f,other,2,41,5,8,0,0,71
26017,Procurement,region_7,"Masters & above",f,other,1,35,2,3,0,0,70
38656,Operations,region_15,Bachelors,m,sourcing,1,33,1,2,0,0,62
1210,"Sales & Marketing",region_16,"Masters & above",f,other,2,35,3,5,0,0,46
52205,Technology,region_33,"Masters & above",m,other,1,41,2,9,0,0,77
18776,Operations,region_16,"Masters & above",m,sourcing,1,38,5,9,1,0,58
39588,Operations,region_32,Bachelors,m,other,1,31,4,5,0,0,55
2066,Technology,region_2,Bachelors,m,sourcing,1,29,3,6,0,0,81
7952,HR,region_2,"Masters & above",m,other,1,45,4,7,0,0,52
28286,Operations,region_11,Bachelors,m,sourcing,1,36,1,9,0,0,54
15837,"Sales & Marketing",region_22,Bachelors,m,other,2,29,5,2,0,0,45
41908,"Sales & Marketing",region_21,"Masters & above",m,sourcing,1,44,4,4,1,0,50
28766,"Sales & Marketing",region_30,Bachelors,m,sourcing,1,32,1,3,0,0,46
35922,Operations,region_2,Bachelors,f,other,1,41,3,5,0,0,60
44582,Operations,region_7,Bachelors,f,other,2,29,,1,0,0,61
42485,Technology,region_13,Bachelors,f,other,1,30,5,4,1,0,81
71289,Analytics,region_15,Bachelors,m,other,1,29,,1,0,0,83
47556,"Sales & Marketing",region_12,Bachelors,m,other,1,27,5,3,1,0,52
27264,Procurement,region_2,Bachelors,m,other,1,24,,1,1,0,66
50266,Analytics,region_30,Bachelors,m,sourcing,1,30,5,5,1,0,86
77122,Operations,region_28,"Masters & above",m,other,1,34,5,5,0,0,63
45635,"Sales & Marketing",region_7,Bachelors,f,other,2,32,3,2,0,0,44
57502,Procurement,region_11,Bachelors,f,other,1,31,4,3,0,0,74
26262,"Sales & Marketing",region_14,Bachelors,m,other,1,35,3,7,0,0,56
74374,Operations,region_17,Bachelors,m,sourcing,1,31,3,10,0,0,59
34661,Analytics,region_22,Bachelors,m,other,1,30,2,5,1,0,84
38450,Procurement,region_2,"Masters & above",f,sourcing,1,54,5,11,1,0,71
31134,"Sales & Marketing",region_13,Bachelors,m,other,1,33,4,8,1,0,54
27968,Operations,region_2,"Masters & above",m,sourcing,2,36,4,2,0,0,57
36271,Technology,region_6,Bachelors,f,other,1,34,2,6,0,0,76
3316,Legal,region_2,Bachelors,m,sourcing,1,60,3,12,0,0,58
35219,"Sales & Marketing",region_26,Bachelors,m,other,1,37,3,5,0,0,51
52701,Operations,region_10,"Masters & above",f,sourcing,2,34,3,7,0,0,60
8654,Operations,region_29,Bachelors,m,sourcing,1,28,4,2,0,0,60
7551,Technology,region_13,Bachelors,m,other,2,37,2,4,0,0,83
18778,Operations,region_2,Bachelors,f,sourcing,1,52,5,11,0,0,63
74667,"Sales & Marketing",region_2,,f,sourcing,1,36,3,7,0,0,49
57527,Analytics,region_34,Bachelors,m,sourcing,2,27,4,2,0,0,86
1726,"Sales & Marketing",region_20,Bachelors,m,sourcing,1,33,3,2,0,0,48
60191,Operations,region_22,"Masters & above",m,other,1,46,5,15,0,0,60
30623,"Sales & Marketing",region_16,Bachelors,m,other,1,32,2,4,1,0,53
67366,Procurement,region_2,"Masters & above",f,sourcing,3,42,3,4,1,0,68
38917,"Sales & Marketing",region_1,,m,other,1,28,4,5,0,0,49
15689,R&D,region_22,"Masters & above",m,sourcing,1,31,5,5,1,0,86
18286,Procurement,region_2,Bachelors,m,sourcing,1,43,3,5,1,0,66
63660,Procurement,region_31,Bachelors,f,sourcing,1,35,3,8,1,0,70
32232,"Sales & Marketing",region_2,Bachelors,f,other,1,54,4,12,0,0,49
56976,"Sales & Marketing",region_15,Bachelors,m,sourcing,1,40,3,5,0,0,47
64644,Operations,region_1,"Masters & above",f,other,1,32,5,7,1,0,61
39204,Analytics,region_24,Bachelors,m,other,1,32,4,8,1,0,83
47141,"Sales & Marketing",region_13,Bachelors,m,sourcing,1,41,5,12,0,0,52
26883,Analytics,region_27,Bachelors,m,sourcing,3,29,5,5,0,0,87
9890,Finance,region_2,Bachelors,m,other,3,25,,1,0,0,60
50095,"Sales & Marketing",region_31,Bachelors,m,other,1,28,3,5,0,0,49
16145,"Sales & Marketing",region_7,Bachelors,m,other,1,36,3,10,0,0,51
24190,Technology,region_2,Bachelors,m,other,1,55,3,15,0,0,78
17777,"Sales & Marketing",region_4,"Masters & above",m,other,1,39,3,6,0,0,53
3339,Technology,region_2,Bachelors,m,sourcing,1,59,3,18,0,0,78
11436,Analytics,region_21,Bachelors,m,sourcing,1,27,3,2,0,0,82
40457,"Sales & Marketing",region_2,Bachelors,m,sourcing,1,34,4,8,1,0,55
4730,Technology,region_26,Bachelors,f,other,1,29,4,2,1,0,85
10380,Legal,region_22,Bachelors,m,other,1,32,1,4,0,0,57
6891,Analytics,region_22,"Masters & above",m,other,1,31,4,4,0,0,82
40575,Procurement,region_5,Bachelors,f,sourcing,1,32,3,9,0,0,70
60937,Technology,region_2,"Masters & above",m,sourcing,1,40,3,11,0,0,82
50037,Analytics,region_2,,m,other,1,28,1,3,0,0,82
3066,"Sales & Marketing",region_5,"Masters & above",m,sourcing,1,37,4,8,0,0,49
18712,Operations,region_31,Bachelors,f,sourcing,1,27,1,2,0,0,56
68494,Operations,region_4,Bachelors,m,other,1,29,3,3,0,0,57
74119,"Sales & Marketing",region_25,Bachelors,m,other,1,32,5,9,1,0,48
76254,Procurement,region_22,"Masters & above",m,sourcing,4,39,3,16,0,0,73
49402,"Sales & Marketing",region_15,Bachelors,m,other,1,35,4,7,0,0,50
8141,Technology,region_2,Bachelors,m,other,1,34,2,6,0,0,77
3076,Operations,region_26,Bachelors,f,other,1,34,4,7,1,0,58
14390,Technology,region_23,"Masters & above",f,sourcing,1,35,3,8,0,0,78
66964,Procurement,region_5,Bachelors,f,sourcing,2,32,3,2,0,0,72
67091,Technology,region_26,Bachelors,f,sourcing,1,37,1,7,0,0,84
13164,Technology,region_5,"Masters & above",m,sourcing,1,34,3,7,1,0,82
21190,"Sales & Marketing",region_31,Bachelors,m,other,3,30,1,3,0,0,51
21432,Operations,region_19,Bachelors,f,other,2,40,5,10,0,0,62
2096,"Sales & Marketing",region_22,Bachelors,f,sourcing,3,29,4,5,0,0,52
53808,"Sales & Marketing",region_13,"Masters & above",m,sourcing,1,56,5,22,0,0,46
9751,"Sales & Marketing",region_21,Bachelors,m,other,2,26,,1,1,0,50
59105,Operations,region_31,Bachelors,m,sourcing,1,33,5,8,1,0,57
76796,Procurement,region_2,Bachelors,f,sourcing,1,30,5,3,1,0,70
49192,Technology,region_22,Bachelors,f,referred,1,27,3,2,0,0,77
45888,Operations,region_22,Bachelors,m,other,1,33,3,7,0,0,56
12492,Operations,region_32,Bachelors,m,other,1,28,,1,0,0,60
72963,Operations,region_22,Bachelors,f,other,2,30,3,6,0,0,57
53303,Operations,region_2,,f,sourcing,1,58,4,5,1,0,64
53081,HR,region_2,Bachelors,f,other,1,36,3,3,0,0,46
23930,"Sales & Marketing",region_28,Bachelors,m,sourcing,1,37,1,9,0,0,51
51938,Operations,region_31,Bachelors,m,other,1,27,1,4,0,0,61
29280,"Sales & Marketing",region_13,Bachelors,m,sourcing,1,49,1,19,0,0,52
7689,"Sales & Marketing",region_22,Bachelors,m,sourcing,1,30,5,4,0,0,48
16924,Operations,region_13,"Masters & above",f,other,2,34,5,5,0,1,75
40162,Analytics,region_15,Bachelors,m,sourcing,1,23,,1,0,0,85
8648,"Sales & Marketing",region_20,"Masters & above",m,other,1,42,5,5,0,0,47
57036,"Sales & Marketing",region_22,Bachelors,m,other,1,26,2,3,1,0,44
69859,"Sales & Marketing",region_2,Bachelors,f,other,1,37,1,3,1,0,46
31492,Analytics,region_25,Bachelors,m,sourcing,1,27,3,2,1,0,85
3964,"Sales & Marketing",region_16,Bachelors,m,other,1,36,2,7,1,0,49
20962,Analytics,region_10,"Masters & above",m,other,2,35,3,2,1,0,85
16434,Operations,region_22,Bachelors,f,sourcing,1,34,5,7,0,0,61
28860,Technology,region_2,"Masters & above",m,sourcing,1,34,3,8,0,0,81
28665,"Sales & Marketing",region_13,"Masters & above",m,sourcing,1,51,1,22,0,0,54
1561,HR,region_16,Bachelors,m,sourcing,1,31,4,6,0,0,54
72856,Operations,region_8,Bachelors,f,other,1,44,3,3,0,0,58
28596,"Sales & Marketing",region_22,Bachelors,m,sourcing,2,26,2,4,0,0,52
52840,Operations,region_34,Bachelors,m,sourcing,1,28,3,2,0,0,59
73807,Procurement,region_2,"Masters & above",f,other,1,59,4,11,0,0,70
1089,HR,region_26,"Below Secondary",m,other,1,23,5,2,0,0,50
20345,Analytics,region_21,Bachelors,m,other,2,27,5,5,1,0,83
59325,"Sales & Marketing",region_7,Bachelors,m,sourcing,1,35,5,8,0,0,49
45294,Technology,region_2,"Masters & above",m,other,1,58,4,18,1,0,76
61412,"Sales & Marketing",region_4,Bachelors,m,other,1,35,2,4,0,0,53
29033,Analytics,region_31,Bachelors,m,sourcing,1,30,4,4,1,0,91
41735,"Sales & Marketing",region_1,"Masters & above",f,sourcing,2,32,3,4,0,0,45
64996,Analytics,region_22,,m,sourcing,1,27,3,3,1,0,84
10388,"Sales & Marketing",region_10,Bachelors,m,other,1,26,,1,0,0,50
20001,Operations,region_2,"Masters & above",f,referred,1,54,3,6,1,0,61
47942,"Sales & Marketing",region_15,Bachelors,m,sourcing,1,40,1,8,0,0,50
5232,HR,region_22,Bachelors,f,other,1,29,1,2,1,0,52
7097,HR,region_22,Bachelors,m,referred,1,29,3,2,0,0,50
61335,"Sales & Marketing",region_28,"Masters & above",f,other,2,36,5,4,0,0,46
61360,R&D,region_22,Bachelors,f,other,1,31,4,3,0,0,87
429,Procurement,region_10,Bachelors,f,other,1,28,,1,1,0,65
54187,"Sales & Marketing",region_14,Bachelors,m,other,1,34,3,8,0,0,53
18493,Analytics,region_7,Bachelors,m,other,1,33,5,5,0,0,82
23130,"Sales & Marketing",region_1,Bachelors,m,sourcing,1,26,4,2,0,0,46
16180,"Sales & Marketing",region_8,Bachelors,m,sourcing,1,33,1,6,0,0,46
5133,R&D,region_22,Bachelors,m,referred,2,27,5,3,1,0,77
54456,Finance,region_22,Bachelors,m,other,1,26,3,3,1,0,59
62197,"Sales & Marketing",region_23,Bachelors,m,sourcing,1,28,5,3,0,0,51
50861,Operations,region_22,"Masters & above",m,referred,1,34,4,10,0,0,63
40356,Operations,region_31,Bachelors,m,other,1,42,4,11,1,0,58
68967,Analytics,region_4,"Masters & above",m,other,1,49,5,13,1,0,85
49181,Finance,region_27,Bachelors,m,other,1,37,4,9,0,0,59
19572,Operations,region_22,"Masters & above",m,sourcing,1,42,5,10,1,0,62
58731,Procurement,region_30,"Masters & above",f,other,1,38,2,7,0,0,68
32167,Procurement,region_17,Bachelors,f,other,1,28,3,3,0,0,71
3435,"Sales & Marketing",region_2,"Masters & above",m,sourcing,1,33,5,6,0,0,49
7389,Finance,region_2,"Masters & above",m,other,3,42,3,12,0,0,58
44860,Operations,region_7,"Masters & above",m,sourcing,1,34,4,3,1,0,57
72065,Operations,region_14,"Below Secondary",m,other,1,22,3,2,0,0,57
49353,Legal,region_32,Bachelors,m,sourcing,1,29,1,4,1,0,60
42688,R&D,region_7,"Masters & above",m,other,1,38,3,3,1,0,83
4019,Procurement,region_15,"Masters & above",m,sourcing,1,40,5,11,0,0,74
64023,Finance,region_2,"Masters & above",m,sourcing,1,38,5,8,0,0,58
30034,"Sales & Marketing",region_5,Bachelors,f,other,1,34,1,9,0,0,46
6907,Analytics,region_28,"Masters & above",m,other,2,32,5,5,0,0,90
14810,Technology,region_19,Bachelors,m,other,1,33,3,4,0,0,75
17629,"Sales & Marketing",region_15,Bachelors,m,other,2,39,3,12,0,0,46
7003,"Sales & Marketing",region_7,Bachelors,m,sourcing,1,41,5,11,0,0,54
59100,Operations,region_19,Bachelors,m,other,1,34,4,7,0,0,55
73651,Operations,region_13,"Masters & above",f,other,1,43,4,14,0,0,60
65300,"Sales & Marketing",region_29,Bachelors,m,other,1,43,3,6,0,0,46
38796,Operations,region_22,Bachelors,m,sourcing,1,56,3,15,0,0,63
17133,"Sales & Marketing",region_17,Bachelors,f,other,1,28,5,4,1,0,46
10552,Operations,region_2,Bachelors,f,other,1,33,3,2,1,0,62
58271,"Sales & Marketing",region_8,Bachelors,m,sourcing,1,35,5,8,1,0,49
42387,"Sales & Marketing",region_11,Bachelors,m,sourcing,1,35,1,9,0,0,52
19737,Technology,region_22,"Masters & above",m,sourcing,1,36,3,3,0,0,78
35156,"Sales & Marketing",region_7,Bachelors,m,other,1,27,,1,0,0,45
68576,Operations,region_13,Bachelors,m,sourcing,1,32,5,6,1,0,57
62951,Procurement,region_26,Bachelors,m,other,5,32,3,8,0,0,67
76794,Operations,region_11,Bachelors,m,other,2,30,5,2,0,0,57
39736,Technology,region_15,Bachelors,m,sourcing,1,49,3,7,1,0,75
73402,Operations,region_15,Bachelors,f,sourcing,1,50,4,8,1,0,74
30749,Procurement,region_12,Bachelors,f,other,2,25,3,2,1,0,67
49089,Operations,region_4,"Masters & above",m,other,1,42,2,7,1,0,62
57203,"Sales & Marketing",region_26,Bachelors,f,sourcing,1,29,1,4,0,0,53
37385,HR,region_2,"Below Secondary",m,other,2,25,,1,0,0,54
14101,Procurement,region_22,Bachelors,m,sourcing,3,29,3,6,1,0,67
31036,"Sales & Marketing",region_7,Bachelors,f,sourcing,1,33,5,7,1,0,54
66566,"Sales & Marketing",region_2,Bachelors,f,other,1,49,1,16,0,0,47
2283,Operations,region_22,"Masters & above",m,sourcing,1,34,5,10,1,0,60
35086,"Sales & Marketing",region_31,Bachelors,m,sourcing,1,38,3,8,1,0,49
66082,Legal,region_2,Bachelors,m,sourcing,1,60,1,3,0,0,60
34105,Operations,region_31,Bachelors,m,other,1,38,2,4,0,0,56
14599,HR,region_22,Bachelors,m,sourcing,1,30,3,2,0,0,49
21293,HR,region_22,Bachelors,m,other,1,31,4,9,0,0,48
44127,Technology,region_5,Bachelors,f,other,1,37,5,3,1,0,82
17522,"Sales & Marketing",region_25,Bachelors,m,sourcing,3,27,,1,0,0,50
23708,"Sales & Marketing",region_26,,m,sourcing,3,32,2,8,0,0,49
64845,Operations,region_10,Bachelors,m,sourcing,1,31,4,5,0,0,59
38638,"Sales & Marketing",region_7,Bachelors,m,other,1,33,1,7,0,0,45
62916,"Sales & Marketing",region_7,Bachelors,m,other,1,42,5,7,1,1,91
18984,Procurement,region_22,Bachelors,m,other,1,33,3,5,1,0,73
35872,"Sales & Marketing",region_4,"Masters & above",f,other,1,34,1,7,0,0,50
8019,Technology,region_16,Bachelors,m,sourcing,1,54,3,8,0,0,80
6358,Operations,region_29,Bachelors,m,other,1,33,4,5,0,0,62
53023,"Sales & Marketing",region_7,Bachelors,m,sourcing,2,38,5,10,0,0,63
32026,Operations,region_30,Bachelors,f,other,1,33,3,10,0,0,64
32170,HR,region_2,Bachelors,m,other,1,23,,1,0,0,48
46737,"Sales & Marketing",region_20,"Masters & above",m,sourcing,1,41,3,3,0,0,53
21112,Technology,region_2,Bachelors,m,sourcing,1,37,2,3,0,0,80
12594,Procurement,region_4,"Masters & above",m,other,2,46,5,18,1,0,66
9049,Procurement,region_5,Bachelors,m,other,2,29,,1,0,0,72
48577,Procurement,region_2,Bachelors,m,sourcing,1,30,2,5,0,0,66
9087,HR,region_2,"Masters & above",m,other,1,54,1,3,0,0,49
74296,HR,region_28,"Masters & above",f,sourcing,1,37,5,11,0,0,50
13640,Operations,region_15,"Masters & above",m,sourcing,1,47,3,17,1,0,62
65412,Operations,region_26,"Masters & above",f,sourcing,2,33,3,2,0,0,59
17816,Analytics,region_15,Bachelors,m,sourcing,1,30,4,5,0,0,80
50036,Technology,region_22,Bachelors,m,other,2,28,3,2,0,0,81
34158,"Sales & Marketing",region_26,Bachelors,m,other,1,36,3,4,0,0,54
30033,Technology,region_27,Bachelors,m,sourcing,1,28,,1,0,0,83
74401,Procurement,region_5,Bachelors,m,other,1,41,5,5,1,0,67
73296,"Sales & Marketing",region_19,Bachelors,m,sourcing,1,29,2,5,0,0,49
41847,Technology,region_2,Bachelors,f,sourcing,1,28,3,1,0,0,80
28456,Operations,region_20,Bachelors,m,sourcing,1,25,,1,1,0,56
55643,HR,region_7,Bachelors,m,sourcing,1,48,3,5,0,0,49
40689,Operations,region_6,Bachelors,f,other,1,29,5,7,1,0,59
41087,Procurement,region_17,Bachelors,f,other,1,52,3,5,0,0,71
56409,Technology,region_13,"Masters & above",m,sourcing,1,39,3,14,0,0,77
28892,Operations,region_13,Bachelors,f,other,1,30,5,6,1,0,59
22658,Operations,region_13,Bachelors,f,sourcing,1,30,3,6,1,0,61
34021,HR,region_2,Bachelors,f,sourcing,1,25,,1,1,0,48
29419,Technology,region_26,"Masters & above",m,sourcing,1,43,3,4,0,0,84
65630,HR,region_27,Bachelors,m,other,1,25,,1,0,0,48
18809,"Sales & Marketing",region_2,Bachelors,m,other,1,26,4,3,1,0,50
59695,Operations,region_15,Bachelors,m,other,1,33,4,7,1,0,57
39585,Operations,region_4,Bachelors,f,other,1,38,4,4,1,0,60
30356,Finance,region_2,Bachelors,f,other,1,27,3,2,0,0,59
78175,"Sales & Marketing",region_22,Bachelors,m,sourcing,1,29,4,5,1,0,50
23668,"Sales & Marketing",region_26,"Masters & above",m,sourcing,1,40,5,4,0,0,48
50441,Technology,region_10,"Masters & above",m,other,1,44,4,15,0,0,81
52311,"Sales & Marketing",region_27,"Masters & above",m,other,1,33,3,4,0,0,52
19576,"Sales & Marketing",region_15,Bachelors,m,sourcing,2,33,1,5,0,0,49
39982,"Sales & Marketing",region_2,"Masters & above",f,other,1,49,5,5,1,0,50
23338,"Sales & Marketing",region_26,Bachelors,m,other,1,28,4,4,0,0,50
58769,"Sales & Marketing",region_1,,m,other,1,27,3,6,1,0,53
65210,R&D,region_7,Bachelors,m,sourcing,2,34,3,8,0,0,87
70168,"Sales & Marketing",region_2,Bachelors,m,other,1,42,3,14,1,0,53
44136,Technology,region_2,Bachelors,m,sourcing,2,56,3,23,0,0,84
19098,Analytics,region_15,Bachelors,m,other,1,31,4,4,0,1,85
19826,Procurement,region_19,Bachelors,m,sourcing,2,36,5,7,1,0,68
68896,Operations,region_2,Bachelors,m,other,2,39,5,8,0,0,58
22540,"Sales & Marketing",region_25,"Masters & above",f,sourcing,2,33,3,7,0,0,53
52630,Operations,region_2,"Masters & above",m,other,2,53,3,13,0,0,58
42249,"Sales & Marketing",region_27,Bachelors,m,sourcing,1,31,4,3,1,0,49
41645,"Sales & Marketing",region_2,"Masters & above",f,other,1,49,1,21,0,0,50
60352,Operations,region_19,Bachelors,m,sourcing,1,37,4,7,1,0,58
24168,Analytics,region_13,"Masters & above",m,other,1,30,3,5,0,0,83
77703,Analytics,region_22,Bachelors,m,sourcing,2,32,3,9,0,0,83
52005,Finance,region_2,Bachelors,m,other,2,39,5,5,1,0,64
22821,"Sales & Marketing",region_13,"Masters & above",m,other,1,37,1,5,0,0,47
33963,HR,region_22,Bachelors,m,other,1,47,2,16,0,0,47
55903,Operations,region_4,"Masters & above",m,other,1,38,3,5,0,0,58
70360,Procurement,region_20,Bachelors,f,other,1,31,5,2,1,1,71
21163,HR,region_2,Bachelors,m,other,1,31,3,6,1,0,49
52351,"Sales & Marketing",region_19,Bachelors,m,sourcing,2,38,1,5,0,0,48
57632,Operations,region_20,Bachelors,f,sourcing,1,31,5,10,1,0,57
67448,"Sales & Marketing",region_18,Bachelors,m,other,1,29,,1,0,0,46
21018,Operations,region_2,"Masters & above",m,other,1,34,3,8,1,0,62
30307,Analytics,region_2,Bachelors,m,other,3,38,3,10,1,0,86
51006,Operations,region_2,Bachelors,m,sourcing,1,60,5,23,1,0,60
59242,R&D,region_2,Bachelors,m,other,1,34,3,6,1,0,77
19353,Finance,region_2,Bachelors,m,other,1,44,2,9,0,0,64
25940,"Sales & Marketing",region_22,Bachelors,m,sourcing,3,27,,1,0,0,48
33400,"Sales & Marketing",region_12,Bachelors,m,other,1,25,4,2,0,0,51
46896,"Sales & Marketing",region_13,Bachelors,m,sourcing,1,38,5,10,1,0,46
65389,"Sales & Marketing",region_30,Bachelors,m,sourcing,1,37,4,9,0,0,47
31886,Procurement,region_23,Bachelors,m,other,2,36,3,9,0,0,66
62107,"Sales & Marketing",region_33,Bachelors,m,other,1,37,3,9,0,0,52
62662,"Sales & Marketing",region_11,Bachelors,m,sourcing,1,43,3,17,0,0,52
77743,Technology,region_7,Bachelors,m,other,2,27,,1,0,0,76
54888,"Sales & Marketing",region_13,Bachelors,m,other,1,38,4,10,0,0,48
6878,Procurement,region_2,"Masters & above",f,other,2,57,3,16,0,0,69
71343,Procurement,region_27,"Masters & above",m,other,2,40,4,10,1,1,67
